plan_id,model,variant,profile_id,line_number,text,label
professional_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,professional,P4,54,*   **Blood Pressure:** Monitor her blood pressure regularly.,3
professional_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,professional,P4,55,"*   **Foot Care:** Advise her to inspect her feet daily for any cuts, blisters, or signs of infection.",4
professional_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,professional,P4,56,"*   **Progression:** As the patient becomes more comfortable, gradually increase the duration, intensity, or frequency of her workouts.",4
professional_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,professional,P4,57,*   **Consultation:** Encourage her to consult with her doctor or a certified diabetes educator for personalized advice and guidance.,4
professional_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,professional,P4,58,*   **Goal Setting:** Help her set realistic and achievable goals to stay motivated.,4
professional_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,professional,P4,59,*   **Celebrate Successes:** Acknowledge and celebrate her progress along the way to reinforce positive behavior.,4
professional_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,professional,P4,61,**Disclaimer:** This exercise plan is for informational purposes only and does not constitute medical advice. It is essential to consult with a healthcare professional before starting any new exercise program.,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,1,"Okay, here's a weekly exercise plan tailored for your patient, keeping in mind their age, weight, medical conditions (knee osteoarthritis), current activity level, and goal of reducing knee pain and improving joint mobility.",0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,3,**Important Considerations Before Starting:**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,5,"*   **Warm-up:** Always start each session with a 5-minute warm-up. This could include gentle marching in place, arm circles, leg swings, and dynamic stretches.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,6,"*   **Cool-down:** End each session with a 5-minute cool-down. This should include static stretches, holding each stretch for 20-30 seconds. Focus on stretching the quadriceps, hamstrings, and calf muscles.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,7,*   **Listen to Your Body:** Emphasize that the patient should stop immediately if they experience any pain.,3
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,8,*   **Proper Form:** Ensure the patient understands the correct form for each exercise to avoid injury. Consider having them demonstrate the exercises to you or provide videos.,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,9,"*   **Progression:** The plan should be gradually progressed over time. As the patient gets stronger and more comfortable, the intensity and duration can be increased.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,10,"*   **Consultation:** Remind the patient to consult with their doctor before starting any new exercise program, especially given their medical conditions.",3
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,12,**Weekly Exercise Plan:**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,14,**Monday**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,16,1.  **Low-Impact Aerobic Exercise** | Intensity: Light | Duration: 30 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,17,2.  **Stationary Cycling** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,18,3.  **Walking on Treadmill** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,19,4.  **Strength Training (Legs)** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,20,*   **Chair Squats:** 3 sets of 10-12 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,21,*   **Calf Raises:** 3 sets of 15-20 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,22,*   **Hamstring Curls (with resistance band):** 3 sets of 10-12 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,23,5.  **Cool-down** | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,25,**Tuesday**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,27,1.  **Rest or Active Recovery** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,28,2.  **Gentle Stretching** | Intensity: Light | Duration: 15 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,29,*   Quadriceps stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,30,*   Hamstring stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,31,*   Calf stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,32,*   Hip flexor stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,33,3.  **Foam Rolling (Legs)** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,34,"*   Focus on quadriceps, hamstrings, and calves.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,36,**Wednesday**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,38,1.  **Low-Impact Aerobic Exercise** | Intensity: Light | Duration: 30 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,39,2.  **Swimming** | Intensity: Light | Duration: 20 minutes (or Water Aerobics),1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,40,3.  **Walking on Treadmill** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,41,4.  **Strength Training (Legs)** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,42,*   **Leg Extensions (with resistance band):** 3 sets of 10-12 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,43,*   **Hamstring Curls (with resistance band):** 3 sets of 10-12 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,44,*   **Hip Abduction (with resistance band):** 3 sets of 10-12 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,45,5.  **Cool-down** | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,47,**Thursday**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,49,1.  **Rest or Active Recovery** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,50,2.  **Gentle Stretching** | Intensity: Light | Duration: 15 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,51,*   Quadriceps stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,52,*   Hamstring stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,53,*   Calf stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,54,*   Hip flexor stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,55,3.  **Foam Rolling (Legs)** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,56,"*   Focus on quadriceps, hamstrings, and calves.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,58,**Friday**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,60,1.  **Low-Impact Aerobic Exercise** | Intensity: Light | Duration: 30 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,61,2.  **Stationary Cycling** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,62,3.  **Walking on Treadmill** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,63,4.  **Strength Training (Legs)** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,64,*   **Chair Squats:** 3 sets of 10-12 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,65,*   **Calf Raises:** 3 sets of 15-20 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,66,*   **Hamstring Curls (with resistance band):** 3 sets of 10-12 repetitions,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,67,5.  **Cool-down** | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,69,**Saturday**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,71,1.  **Rest or Active Recovery** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,72,2.  **Gentle Stretching** | Intensity: Light | Duration: 15 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,73,*   Quadriceps stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,74,*   Hamstring stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,75,*   Calf stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,76,*   Hip flexor stretch,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,78,**Sunday**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,80,1.  **Rest** | Intensity: Light | Duration: 0 minutes,1
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,82,**Additional Notes and Recommendations:**,0
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,84,"*   **Pain Management:** Encourage the patient to continue taking ibuprofen as needed for pain, but emphasize that exercise is a key part of managing osteoarthritis.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,85,"*   **Hydration:** Remind the patient to drink plenty of water throughout the day, especially before, during, and after exercise.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,86,"*   **Nutrition:** Advise the patient to maintain a healthy diet, focusing on whole foods, lean protein, and plenty of fruits and vegetables.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,87,*   **Footwear:** Ensure the patient is wearing supportive and comfortable shoes during exercise.,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,88,"*   **Environment:** Encourage the patient to exercise in a safe and comfortable environment, avoiding extreme temperatures or uneven surfaces.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,89,"*   **Progression:** As the patient becomes more comfortable and stronger, gradually increase the intensity, duration, or frequency of the exercises.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,90,"*   **Monitoring:** Encourage the patient to monitor their symptoms and adjust the program as needed. If pain increases, reduce the intensity or duration of the exercises.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,91,"*   **Variety:** Consider incorporating other low-impact activities like yoga, Tai Chi, or gardening to keep things interesting and provide additional benefits.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,92,*   **Social Support:** Encourage the patient to exercise with a friend or family member for added motivation and support.,4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,93,"*   **Consider a Physical Therapist:** If the patient is not comfortable performing the exercises on their own, consider referring them to a physical therapist for guidance and supervision.",4
professional_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,professional,P5,95,This plan is a starting point and should be individualized based on the patient's progress and response to the exercise program. Regular communication with the patient and adjustments to the plan as needed are crucial for success.,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,1,"Okay, here's a sample weekly exercise program for a 70-year-old female patient with a history of myocardial infarction (MI), stable angina, and currently taking Aspirin, Atenolol, and Atorvastatin. This plan prioritizes safety, gradual progression, and adherence to medical guidelines. *It is crucial to emphasize that this is a sample plan and should be individualized based on the patient's response to the program and the guidance of her physician.*",0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,3,**Important Considerations Before Starting:**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,5,"*   **Consultation with Physician:** This plan should be reviewed and approved by the patient's cardiologist before starting. The physician will assess the patient's current cardiac status, exercise tolerance, and any other relevant factors.",3
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,6,*   **Medication Management:** The patient should maintain her current medication regimen unless otherwise directed by her physician.,3
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,7,"*   **Monitoring:** The patient should be monitored closely for any signs or symptoms of angina, dizziness, shortness of breath, or chest pain during exercise.",3
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,8,*   **Warm-up and Cool-down:** A 5-minute warm-up before each exercise session and a 5-minute cool-down afterward are essential.,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,9,*   **Breathing:** Encourage the patient to breathe deeply and rhythmically throughout the exercises.,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,10,"*   **Listen to the Body:** The patient should stop exercising immediately if she experiences any chest pain, shortness of breath, dizziness, or other concerning symptoms.",3
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,11,*   **Progression:** The program should be gradually progressed as the patient becomes more fit and comfortable.,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,12,"*   **Hydration:** The patient should drink plenty of water before, during, and after exercise.",4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,14,**Weekly Exercise Plan**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,16,**Monday**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,18,1.  **Walking** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,19,"2.  **Chair Exercises** | Intensity: Light | Duration: 10 minutes (e.g., arm raises, leg extensions, torso twists).",1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,21,**Tuesday**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,23,1.  **Rest**,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,25,**Wednesday**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,27,1.  **Walking** | Intensity: Light | Duration: 25 minutes,1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,28,2.  **Chair Exercises** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,30,**Thursday**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,32,1.  **Rest**,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,34,**Friday**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,36,1.  **Walking** | Intensity: Light | Duration: 30 minutes,1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,37,2.  **Chair Exercises** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,39,**Saturday**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,41,1.  **Rest**,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,43,**Sunday**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,45,1.  **Walking** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,46,2.  **Chair Exercises** | Intensity: Light | Duration: 10 minutes,1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,48,**Detailed Exercise Descriptions:**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,50,*   **Walking:** Start with a comfortable pace where the patient can easily hold a conversation. Gradually increase the duration and intensity over time. Focus on maintaining good posture.,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,52,"*   **Chair Exercises:** These exercises can be performed while seated in a chair. They help improve strength, flexibility, and balance. Examples include:",4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,53,"*   Arm raises (forward, backward, and sideways)",1
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,54,*   Leg extensions,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,55,*   Torso twists,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,56,*   Seated marching,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,57,*   Ankle pumps,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,58,*   Shoulder shrugs,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,60,**Additional Notes and Recommendations:**,0
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,62,"*   **Cardiac Rehabilitation:** Encourage the patient to participate in a cardiac rehabilitation program if one is available. Cardiac rehab programs provide supervised exercise training, education, and counseling to help patients recover from cardiac events.",4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,63,"*   **Home Exercise Program:** This exercise plan can be modified to fit the patient's home environment. If she doesn't have access to a safe place to walk, she can walk indoors on a treadmill or around the house.",4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,64,"*   **Flexibility:** The patient should be encouraged to incorporate flexibility exercises into her routine, such as stretching, yoga, or tai chi.",4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,65,*   **Social Support:** Encourage the patient to exercise with a friend or family member for added motivation and support.,4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,66,"*   **Progression:** After 2-4 weeks, the patient can gradually increase the duration and intensity of her walking sessions. She can also add more challenging chair exercises.",4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,67,"*   **Listen to her body:** It is important to listen to her body and avoid pushing herself too hard, especially in the beginning.",4
professional_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,professional,P6,69,"**Disclaimer:** *This exercise plan is for informational purposes only and should not be considered medical advice. It is essential to consult with a healthcare professional before starting any new exercise program, especially if you have a history of heart disease.*",0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,1,"Okay, here's a weekly exercise plan for your patient, considering his profile, goals, and PAR-Q+ results.",0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,3,**Weekly Exercise Plan**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,5,**Monday**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,7,1.  **Warm-up:** Dynamic Stretching | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,8,2.  **Cardio:** Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,9,3.  **Strength Training (Upper Body):**,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,10,*   Push-ups | Intensity: Moderate | Duration: 3 sets of 8-12 repetitions,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,11,*   Dumbbell Rows (Bent-Over) | Intensity: Moderate | Duration: 3 sets of 8-12 repetitions per arm,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,12,*   Overhead Press (Dumbbells) | Intensity: Moderate | Duration: 3 sets of 8-12 repetitions,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,13,4.  **Cool-down:** Static Stretching | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,15,**Tuesday**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,17,1.  **Rest**,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,19,**Wednesday**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,21,1.  **Warm-up:** Dynamic Stretching | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,22,2.  **Cardio:** Cycling | Intensity: Moderate | Duration: 40 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,23,3.  **Strength Training (Lower Body):**,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,24,*   Squats | Intensity: Moderate | Duration: 3 sets of 10-15 repetitions,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,25,*   Lunges (Alternating) | Intensity: Moderate | Duration: 3 sets of 10-12 repetitions per leg,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,26,*   Calf Raises | Intensity: Moderate | Duration: 3 sets of 15-20 repetitions,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,27,4.  **Cool-down:** Static Stretching | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,29,**Thursday**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,31,1.  **Rest**,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,33,**Friday**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,35,1.  **Warm-up:** Dynamic Stretching | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,36,2.  **Cardio:** Swimming | Intensity: Moderate | Duration: 35 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,37,3.  **Strength Training (Full Body):**,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,38,*   Burpees | Intensity: Moderate | Duration: 3 sets of 8-10 repetitions,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,39,*   Dumbbell Deadlifts | Intensity: Moderate | Duration: 3 sets of 8-10 repetitions,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,40,"*   Plank | Intensity: Moderate | Duration: 3 sets, hold for 30-60 seconds",1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,41,4.  **Cool-down:** Static Stretching | Intensity: Light | Duration: 5 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,43,**Saturday**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,45,1.  **Active Recovery:** Hiking/Light Jogging | Intensity: Light | Duration: 45 minutes,1
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,46,"2.  **Optional:** Recreational sports (e.g., soccer, basketball) - Keep intensity moderate.",4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,48,**Sunday**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,50,1.  **Rest**,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,52,**Additional Notes and Recommendations:**,0
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,54,"*   **Progression:** Gradually increase the duration and intensity of each exercise over time. For example, increase walking time by 5 minutes each week, or add weight to the dumbbells.",4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,55,*   **Warm-up/Cool-down:** Emphasize the importance of proper warm-up and cool-down routines to prevent injuries.,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,56,*   **Proper Form:** Ensure the patient is using correct form during all exercises. Consider having him work with a trainer initially to learn proper technique.,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,57,"*   **Hydration:** Remind the patient to drink plenty of water before, during, and after exercise.",4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,58,*   **Listen to Your Body:** Advise the patient to stop exercising if he experiences any pain or discomfort.,3
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,59,*   **Nutrition:** Encourage a balanced diet to support his exercise goals.,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,60,*   **Variety:** Encourage trying different activities to keep things interesting and prevent boredom.,4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,61,"*   **Specificity:** Tailor the exercises to his specific recreational sports. For example, if he wants to improve his soccer skills, add exercises that mimic those movements (e.g., agility drills, plyometrics).",4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,62,"*   **Monitor Progress:** Ask the patient to track his progress (e.g., distance walked, weight lifted) to stay motivated.",4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,63,"*   **Consultation:** If the patient experiences any new or worsening symptoms, he should consult with a healthcare professional.",3
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,64,"*   **Consider a Trainer:** If the patient is unsure how to perform exercises correctly, consider recommending a certified personal trainer for a few sessions to learn proper form and technique.",4
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,65,*   **Rest Days are Important:** Ensure he understands the importance of rest days for recovery and preventing overtraining.,2
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,66,*   **Active Recovery:** Encourage active recovery activities like walking or light stretching on rest days to promote blood flow and reduce muscle soreness.,2
professional_alibayram/medgemma:4b_P7_run1,alibayram/medgemma:4b,professional,P7,67,"*   **Enjoyment:** Most importantly, encourage him to find activities he enjoys to make exercise a sustainable part of his lifestyle.",4
